MODL,REPL,NRET,MTHD,THRC,NLEA,NINT_TRUE,NINT_ESTI,FN,FP,FNR,FPR,RF
Palaeognathae,7,10,astral-bp,0.5,13,10,4,7,1,0.700000,0.100000,0.400000
Palaeognathae,7,10,astral-bp,0.6,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,7,10,astral-bp,0.7,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,7,10,astral-bp,0.8,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,7,10,astral-bp,0.9,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,7,50,astral-bp,0.4,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,7,50,astral-bp,0.5,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,7,50,astral-bp,0.6,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,7,50,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,7,50,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,7,50,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,7,100,astral-bp,0.4,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,100,astral-bp,0.5,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,100,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,100,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,7,100,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,7,100,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,7,500,astral-bp,0.4,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,7,500,astral-bp,0.5,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,500,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,500,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,500,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,500,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,1000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,1000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,7,1000,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,1000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,5000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,5000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,5000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,7,5000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,7,5000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,7,5000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,7,10000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,10,astral-bp,0.4,13,10,7,6,3,0.600000,0.300000,0.450000
Palaeognathae,8,10,astral-bp,0.5,13,10,7,6,3,0.600000,0.300000,0.450000
Palaeognathae,8,10,astral-bp,0.6,13,10,7,6,3,0.600000,0.300000,0.450000
Palaeognathae,8,10,astral-bp,0.7,13,10,3,8,1,0.800000,0.100000,0.450000
Palaeognathae,8,10,astral-bp,0.8,13,10,3,8,1,0.800000,0.100000,0.450000
Palaeognathae,8,10,astral-bp,0.9,13,10,0,10,0,1.000000,0.000000,0.500000
Palaeognathae,8,50,astral-bp,0.4,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,50,astral-bp,0.5,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,8,50,astral-bp,0.6,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,8,50,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,50,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,50,astral-bp,0.9,13,10,4,6,0,0.600000,0.000000,0.300000
Palaeognathae,8,100,astral-bp,0.4,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,100,astral-bp,0.5,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,8,100,astral-bp,0.6,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,100,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,100,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,100,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,8,500,astral-bp,0.4,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,500,astral-bp,0.5,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,500,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,500,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,500,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,500,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,1000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,1000,astral-bp,0.5,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,1000,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,1000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,1000,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,5000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,5000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,5000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,5000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,5000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,5000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,8,10000,astral-bp,0.4,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,10000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,10000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,10000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,10000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,50000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,50000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,50000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,10,astral-bp,0.4,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,9,10,astral-bp,0.5,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,9,10,astral-bp,0.6,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,9,10,astral-bp,0.7,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,9,10,astral-bp,0.8,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,9,10,astral-bp,0.9,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,9,50,astral-bp,0.4,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,9,50,astral-bp,0.5,13,10,8,4,2,0.400000,0.200000,0.300000
Palaeognathae,9,50,astral-bp,0.6,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,9,50,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,9,50,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,9,50,astral-bp,0.9,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,9,100,astral-bp,0.4,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,9,100,astral-bp,0.5,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,9,100,astral-bp,0.6,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,9,100,astral-bp,0.7,13,10,6,5,1,0.500000,0.100000,0.300000
Palaeognathae,9,100,astral-bp,0.8,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,9,100,astral-bp,0.9,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,9,500,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,9,500,astral-bp,0.5,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,9,500,astral-bp,0.6,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,9,500,astral-bp,0.7,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,9,500,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,500,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,1000,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,9,1000,astral-bp,0.5,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,1000,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,1000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,5000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,5000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,5000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,9,5000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,5000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,5000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,10000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,10000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,10000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,10000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,10000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,10000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,9,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,50000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,50000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,50000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,9,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,9,100000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,9,100000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,9,100000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,10,10,astral-bp,0.4,13,10,4,7,1,0.700000,0.100000,0.400000
Palaeognathae,10,10,astral-bp,0.5,13,10,4,7,1,0.700000,0.100000,0.400000
Palaeognathae,10,10,astral-bp,0.6,13,10,4,7,1,0.700000,0.100000,0.400000
Palaeognathae,10,10,astral-bp,0.7,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,10,10,astral-bp,0.8,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,10,10,astral-bp,0.9,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,10,50,astral-bp,0.4,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,10,50,astral-bp,0.5,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,10,50,astral-bp,0.6,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,10,50,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,10,50,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,10,50,astral-bp,0.9,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,10,100,astral-bp,0.4,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,10,100,astral-bp,0.5,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,100,astral-bp,0.6,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,100,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,100,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,100,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,500,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,10,500,astral-bp,0.5,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,10,500,astral-bp,0.6,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,500,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,500,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,500,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,10,1000,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,10,1000,astral-bp,0.5,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,10,1000,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,1000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,5000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,5000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,5000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,10,5000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,5000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,5000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,10000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,10000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,10,10000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,10,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,10,10000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,10,10000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,10,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,50000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,50000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,50000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,10,100000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,10,astral-bp,0.4,13,10,4,6,0,0.600000,0.000000,0.300000
Palaeognathae,11,10,astral-bp,0.5,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,11,10,astral-bp,0.6,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,11,10,astral-bp,0.7,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,11,10,astral-bp,0.8,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,11,10,astral-bp,0.9,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,11,50,astral-bp,0.4,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,11,50,astral-bp,0.5,13,10,7,5,2,0.500000,0.200000,0.350000
Palaeognathae,11,50,astral-bp,0.6,13,10,7,5,2,0.500000,0.200000,0.350000
Palaeognathae,11,50,astral-bp,0.7,13,10,7,5,2,0.500000,0.200000,0.350000
Palaeognathae,11,50,astral-bp,0.8,13,10,6,5,1,0.500000,0.100000,0.300000
Palaeognathae,11,50,astral-bp,0.9,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,11,100,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,11,100,astral-bp,0.5,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,11,100,astral-bp,0.6,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,11,100,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,11,100,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,11,100,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,11,500,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,11,500,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,11,500,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,500,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,11,500,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,11,500,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,11,1000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,11,1000,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,11,1000,astral-bp,0.6,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,11,1000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,11,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,11,5000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,5000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,5000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,5000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,5000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,5000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,10000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,10000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,10000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,10000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,11,10000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,11,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,50000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,50000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,50000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,11,100000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,12,10,astral-bp,0.4,13,10,6,5,1,0.500000,0.100000,0.300000
Palaeognathae,12,10,astral-bp,0.5,13,10,6,5,1,0.500000,0.100000,0.300000
Palaeognathae,12,10,astral-bp,0.6,13,10,6,5,1,0.500000,0.100000,0.300000
Palaeognathae,12,10,astral-bp,0.7,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,12,10,astral-bp,0.8,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,12,10,astral-bp,0.9,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,12,50,astral-bp,0.4,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,12,50,astral-bp,0.5,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,12,50,astral-bp,0.6,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,12,50,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,12,50,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,12,50,astral-bp,0.9,13,10,4,6,0,0.600000,0.000000,0.300000
Palaeognathae,12,100,astral-bp,0.4,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,12,100,astral-bp,0.5,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,12,100,astral-bp,0.6,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,12,100,astral-bp,0.7,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,12,100,astral-bp,0.8,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,12,100,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,12,500,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,12,500,astral-bp,0.5,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,12,500,astral-bp,0.6,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,12,500,astral-bp,0.7,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,12,500,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,12,500,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
