MODL,REPL,NRET,MTHD,NLEA,NINT_TRUE,NINT_ESTI,FN,FP,FNR,FPR,RF
Palaeognathae,4,100,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,4,500,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,4,500,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,4,500,dollo-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,4,500,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,4,500,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,4,500,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,4,500,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,4,1000,parsimony-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,4,1000,camin-sokal-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,4,1000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,1000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,1000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,1000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,1000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,5000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,5000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,5000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,5000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,5000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,5000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,5000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,50000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,50000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,50000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,50000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,100000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,4,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,4,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,10,parsimony-strict,13,10,6,6,2,0.600000,0.200000,0.400000
Palaeognathae,5,10,camin-sokal-strict,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,5,10,dollo-strict,13,10,6,6,2,0.600000,0.200000,0.400000
Palaeognathae,5,10,astrid-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,5,10,astral-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,5,10,mdc-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,5,10,mdc-bp-ur,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,5,50,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,5,50,camin-sokal-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,5,50,dollo-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,5,50,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,50,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,50,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,50,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,100,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,5,100,camin-sokal-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,5,100,dollo-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,5,100,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,100,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,100,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,100,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,5,500,parsimony-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,5,500,camin-sokal-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,5,500,dollo-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,5,500,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,5,500,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,5,500,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,500,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,1000,parsimony-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,5,1000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,1000,dollo-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,5,1000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,1000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,1000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,1000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,5000,parsimony-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,5000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,5000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,5000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,5000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,5000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,5000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,10000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,10000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,10000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,10000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,50000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,50000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,50000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,50000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,100000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,5,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,5,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,10,parsimony-strict,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,6,10,camin-sokal-strict,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,6,10,dollo-strict,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,6,10,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,6,10,astral-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,6,10,mdc-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,6,10,mdc-bp-ur,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,6,50,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,50,camin-sokal-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,6,50,dollo-strict,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,6,50,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,50,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,50,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,50,mdc-bp-ur,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,6,100,parsimony-strict,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,6,100,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,100,dollo-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,6,100,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,6,100,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,6,100,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,6,100,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,6,500,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,500,camin-sokal-strict,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,6,500,dollo-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,6,500,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,500,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,500,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,500,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,1000,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,6,1000,camin-sokal-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,6,1000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,1000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,1000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,1000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,1000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,5000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,5000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,5000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,5000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,5000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,5000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,5000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,10000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,10000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,10000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,10000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,50000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,50000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,50000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,50000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,100000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,6,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,6,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,10,parsimony-strict,13,10,4,8,2,0.800000,0.200000,0.500000
Palaeognathae,7,10,camin-sokal-strict,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,7,10,dollo-strict,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,7,10,astrid-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,7,10,astral-bp,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,7,10,mdc-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,7,10,mdc-bp-ur,13,10,5,8,3,0.800000,0.300000,0.550000
Palaeognathae,7,50,parsimony-strict,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,7,50,camin-sokal-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,7,50,dollo-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,50,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,7,50,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,7,50,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,7,50,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,7,100,parsimony-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,100,camin-sokal-strict,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,7,100,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,7,100,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,100,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,7,100,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,7,500,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,7,500,camin-sokal-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,7,500,dollo-strict,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,7,500,astrid-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,7,500,astral-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,7,500,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,7,500,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,7,1000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,1000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,1000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,1000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,1000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,1000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,1000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,5000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,5000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,5000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,5000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,5000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,5000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,5000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,10000,parsimony-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,10000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,50000,parsimony-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,50000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,100000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,7,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,7,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,10,parsimony-strict,13,10,7,6,3,0.600000,0.300000,0.450000
Palaeognathae,8,10,camin-sokal-strict,13,10,7,6,3,0.600000,0.300000,0.450000
Palaeognathae,8,10,dollo-strict,13,10,7,6,3,0.600000,0.300000,0.450000
Palaeognathae,8,10,astrid-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,8,10,astral-bp,13,10,10,6,6,0.600000,0.600000,0.600000
Palaeognathae,8,10,mdc-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,8,10,mdc-bp-ur,13,10,7,6,3,0.600000,0.300000,0.450000
Palaeognathae,8,50,parsimony-strict,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,8,50,camin-sokal-strict,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,50,dollo-strict,13,10,8,4,2,0.400000,0.200000,0.300000
Palaeognathae,8,50,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,50,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,50,mdc-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,50,mdc-bp-ur,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,100,parsimony-strict,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,8,100,camin-sokal-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,100,dollo-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,100,astrid-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,100,astral-bp,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,8,100,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,100,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,500,parsimony-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,500,camin-sokal-strict,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,8,500,dollo-strict,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,8,500,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,500,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,500,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,500,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,1000,parsimony-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,1000,camin-sokal-strict,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,8,1000,dollo-strict,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,1000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,1000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,1000,mdc-bp,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,1000,mdc-bp-ur,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,8,5000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,5000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,5000,dollo-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,5000,astrid-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,5000,astral-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,5000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,5000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,10000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,10000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,10000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,10000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,10000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,10000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,10000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,50000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,50000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,50000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,50000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,50000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,50000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,50000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,100000,parsimony-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,100000,camin-sokal-strict,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,100000,dollo-strict,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,astrid-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,astral-bp,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,8,100000,mdc-bp,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,8,100000,mdc-bp-ur,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,9,10,parsimony-strict,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,9,10,camin-sokal-strict,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,9,10,dollo-strict,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,9,10,astrid-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,9,10,astral-bp,13,10,10,5,5,0.500000,0.500000,0.500000
Palaeognathae,9,10,mdc-bp,13,10,10,6,6,0.600000,0.600000,0.600000
Palaeognathae,9,10,mdc-bp-ur,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,9,50,parsimony-strict,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,9,50,camin-sokal-strict,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,9,50,dollo-strict,13,10,8,4,2,0.400000,0.200000,0.300000
Palaeognathae,9,50,astrid-bp,13,10,10,4,4,0.400000,0.400000,0.400000
